year,age,men,women
2046,39,3406,2796
2046,40,2121,2076
2046,41,2172,1914
2046,42,1899,2186
2046,43,2324,2347
2046,44,2759,2761
2046,45,2379,2904
2046,46,3189,3354
2046,47,5044,5159
2046,48,4981,5239
2046,49,5239,6127
2046,50,5660,6085
2046,51,6196,6440
2046,52,5757,6006
2046,53,5557,5488
2046,54,5762,5868
2046,55,4507,4808
2046,56,3320,3547
2046,57,3624,5018
2046,58,3949,4617
2046,59,3991,4436
2046,60,4490,4577
2046,61,5162,5497
2046,62,4911,5695
2046,63,5670,4981
2046,64,4704,5030
2046,65,4496,5976
2046,66,4266,6280
2046,67,5123,6574
2046,68,5015,5635
2046,69,5715,6325
2046,70,5626,7074
2046,71,5367,7424
2046,72,5361,7349
2046,73,6489,7098
2046,74,6010,6504
2046,75,5747,7361
2046,76,5346,7766
2046,77,4544,5880
2046,78,3913,5651
2046,79,3903,5750
2046,80,3570,5649
2046,81,3385,4995
2046,82,3193,4674
2046,83,2347,3478
2046,84,2836,4760
2046,85,2230,4201
2046,86,1894,3211
2046,87,1841,2871
2046,88,1569,2877
2046,89,1334,2582
2046,90,1201,2621
2046,91,949,2056
2046,92,755,1709
2046,93,639,1386
2046,94,472,1136
2046,95,337,818
2046,96,261,594
2046,97,175,492
2046,98,116,427
2046,99,80,229
2046,100,132,402
2047,0,1516,1483
2047,1,1515,1452
2047,2,1591,1496
2047,3,1614,1439
2047,4,1635,1534
2047,5,1612,1438
2047,6,1592,1551
2047,7,1633,1518
2047,8,1646,1520
2047,9,1709,1497
2047,10,1745,1711
2047,11,1822,1674
2047,12,1941,1834
2047,13,2052,1933
2047,14,2192,2115
2047,15,2206,2164
2047,16,2388,2247
2047,17,2394,2324
2047,18,2541,2432
2047,19,2624,2503
2047,20,2681,2512
2047,21,2557,2491
2047,22,2536,2490
2047,23,2518,2332
2047,24,2456,2462
2047,25,2466,2345
2047,26,2497,2392
2047,27,2568,2488
2047,28,2623,2528
2047,29,2633,2502
2047,30,2782,2669
2047,31,2791,2682
2047,32,2802,2763
2047,33,2989,2930
2047,34,3047,2861
2047,35,3019,2882
2047,36,3056,2943
2047,37,3435,3254
2047,38,4848,4592
2047,39,4044,4265
2047,40,3414,2811
2047,41,2126,2081
2047,42,2181,1928
2047,43,1905,2192
2047,44,2336,2366
2047,45,2765,2780
2047,46,2391,2930
2047,47,3217,3379
2047,48,5071,5185
2047,49,5009,5266
2047,50,5243,6145
2047,51,5673,6099
2047,52,6187,6463
2047,53,5770,6013
2047,54,5561,5504
2047,55,5747,5872
2047,56,4497,4815
2047,57,3310,3557
2047,58,3613,5017
2047,59,3944,4612
2047,60,3986,4451
2047,61,4471,4582
2047,62,5140,5497
2047,63,4878,5689
2047,64,5635,4978
2047,65,4654,5033
2047,66,4441,5963
2047,67,4220,6271
2047,68,5055,6529
2047,69,4951,5630
2047,70,5622,6291
2047,71,5513,7049
2047,72,5246,7356
2047,73,5249,7292
2047,74,6326,7024
2047,75,5841,6424
2047,76,5578,7241
2047,77,5155,7614
2047,78,4382,5732
2047,79,3748,5480
2047,80,3710,5521
2047,81,3372,5451
2047,82,3165,4768
2047,83,2915,4419
2047,84,2146,3277
2047,85,2569,4422
2047,86,1989,3857
2047,87,1658,2902
2047,88,1582,2574
2047,89,1342,2531
2047,90,1112,2207
2047,91,970,2237
2047,92,765,1679
2047,93,586,1340
2047,94,481,1070
2047,95,364,895
2047,96,222,614
2047,97,182,431
2047,98,115,338
2047,99,75,260
2047,100,117,411
2048,0,1416,1437
2048,1,1518,1486
2048,2,1523,1464
2048,3,1604,1504
2048,4,1621,1447
2048,5,1647,1544
2048,6,1618,1445
2048,7,1600,1559
2048,8,1644,1531
2048,9,1655,1526
2048,10,1714,1511
2048,11,1758,1717
2048,12,1831,1683
2048,13,1945,1850
2048,14,2060,1948
2048,15,2201,2134
2048,16,2219,2184
2048,17,2401,2256
2048,18,2410,2342
2048,19,2549,2450
2048,20,2637,2517
2048,21,2694,2521
2048,22,2576,2499
2048,23,2544,2506
2048,24,2526,2350
2048,25,2466,2475
2048,26,2487,2360
2048,27,2517,2405
2048,28,2583,2498
2048,29,2634,2537
2048,30,2649,2516
2048,31,2790,2680
2048,32,2804,2689
2048,33,2819,2779
2048,34,3006,2943
2048,35,3056,2879
2048,36,3039,2895
2048,37,3075,2975
2048,38,3460,3278
2048,39,4859,4614
2048,40,4054,4281
2048,41,3423,2823
2048,42,2144,2092
2048,43,2182,1938
2048,44,1922,2203
2048,45,2345,2375
2048,46,2774,2794
2048,47,2409,2945
2048,48,3237,3408
2048,49,5083,5204
2048,50,5021,5292
2048,51,5261,6168
2048,52,5680,6131
2048,53,6207,6485
2048,54,5777,6027
2048,55,5561,5530
2048,56,5736,5876
2048,57,4492,4811
2048,58,3306,3575
2048,59,3614,5018
2048,60,3936,4602
2048,61,3972,4457
2048,62,4448,4590
2048,63,5085,5497
2048,64,4837,5675
2048,65,5561,4958
2048,66,4613,5019
2048,67,4356,5957
2048,68,4181,6245
2048,69,4961,6485
2048,70,4888,5581
2048,71,5529,6263
2048,72,5408,7004
2048,73,5123,7276
2048,74,5112,7204
2048,75,6151,6939
2048,76,5661,6342
2048,77,5400,7104
2048,78,4940,7432
2048,79,4159,5572
2048,80,3558,5314
2048,81,3497,5319
2048,82,3160,5217
2048,83,2927,4553
2048,84,2629,4109
2048,85,1933,3041
2048,86,2297,4056
2048,87,1741,3497
2048,88,1429,2588
2048,89,1317,2305
2048,90,1111,2168
2048,91,891,1860
2048,92,750,1834
2048,93,581,1354
2048,94,433,1039
2048,95,361,811
2048,96,259,671
2048,97,140,438
2048,98,119,295
2048,99,80,238
2048,100,109,425
2049,0,1489,1434
2049,1,1417,1447
2049,2,1523,1491
2049,3,1534,1470
2049,4,1612,1512
2049,5,1629,1459
2049,6,1653,1549
2049,7,1626,1453
2049,8,1612,1568
2049,9,1647,1539
2049,10,1664,1537
2049,11,1725,1525
2049,12,1770,1726
2049,13,1839,1689
2049,14,1965,1864
2049,15,2072,1959
2049,16,2217,2139
2049,17,2236,2202
2049,18,2413,2264
2049,19,2424,2358
2049,20,2565,2464
2049,21,2649,2528
2049,22,2709,2544
2049,23,2594,2514
2049,24,2565,2518
2049,25,2533,2368
2049,26,2481,2494
2049,27,2498,2370
2049,28,2538,2425
2049,29,2595,2513
2049,30,2647,2548
2049,31,2663,2541
2049,32,2806,2692
2049,33,2816,2701
2049,34,2836,2796
2049,35,3018,2955
2049,36,3073,2894
2049,37,3048,2905
2049,38,3094,2993
2049,39,3490,3305
2049,40,4877,4640
2049,41,4067,4299
2049,42,3424,2832
2049,43,2156,2107
2049,44,2189,1948
2049,45,1931,2210
2049,46,2363,2384
2049,47,2784,2800
2049,48,2417,2964
2049,49,3261,3437
2049,50,5088,5226
2049,51,5042,5316
2049,52,5275,6199
2049,53,5696,6144
2049,54,6206,6503
2049,55,5785,6037
2049,56,5552,5542
2049,57,5709,5883
2049,58,4492,4820
2049,59,3296,3594
2049,60,3613,5026
2049,61,3921,4612
2049,62,3971,4473
2049,63,4418,4599
2049,64,5049,5488
2049,65,4792,5666
2049,66,5507,4957
2049,67,4545,4990
2049,68,4306,5947
2049,69,4129,6228
2049,70,4898,6448
2049,71,4809,5555
2049,72,5428,6226
2049,73,5308,6952
2049,74,5023,7212
2049,75,4969,7124
2049,76,5939,6846
2049,77,5459,6263
2049,78,5198,6960
2049,79,4735,7240
2049,80,3962,5401
2049,81,3351,5122
2049,82,3248,5102
2049,83,2918,4958
2049,84,2686,4281
2049,85,2342,3796
2049,86,1746,2796
2049,87,2030,3719
2049,88,1506,3137
2049,89,1214,2305
2049,90,1108,1978
2049,91,912,1838
2049,92,709,1525
2049,93,582,1476
2049,94,447,1059
2049,95,303,795
2049,96,254,599
2049,97,192,491
2049,98,93,309
2049,99,70,179
2049,100,119,427
