year,type,count,price,vacancy
2037,MF234,108497,601.5941391677917,0.1513716585437897
2037,MF5plus,86696,753.8656974861124,0.1440997961452928
2037,MH,0,NaN,0.0
2038,SFD,268398,1206.6699322098157,0.29235086570097213
2038,SFA,0,NaN,0.0
2038,MF234,108679,599.8204438381823,0.1567877452832797
2038,MF5plus,86817,751.0717302653931,0.14746931807695857
2038,MH,0,NaN,0.0
2039,SFD,268118,1205.5486334590332,0.29938747680683164
2039,SFA,0,NaN,0.0
2039,MF234,108855,597.6136002832309,0.16148473946208558
2039,MF5plus,86955,748.0768206193735,0.1508690694218874
2039,MH,0,NaN,0.0
2040,SFD,267855,1204.0858996693069,0.30645835042779673
2040,SFA,0,NaN,0.0
2040,MF234,109011,595.0267572891044,0.16630379863120665
2040,MF5plus,87089,744.8217927089368,0.15417169800471509
2040,MH,0,NaN,0.0
2041,SFD,267596,1201.6696094343883,0.31346810774486195
2041,SFA,0,NaN,0.0
2041,MF234,109139,592.3200275104837,0.17075341020630946
2041,MF5plus,87214,740.9399038112865,0.15780408547577765
2041,MH,0,NaN,0.0
2042,SFD,267337,1199.1199156363218,0.3201505254189151
2042,SFA,0,NaN,0.0
2042,MF234,109252,589.2858039854991,0.175061160538396
2042,MF5plus,87308,736.8861903776685,0.1613961061297498
2042,MH,0,NaN,0.0
2043,SFD,267075,1196.5224709435656,0.3268645941265145
2043,SFA,0,NaN,0.0
2043,MF234,109345,585.9611893727155,0.17754366052795373
2043,MF5plus,87389,732.9249363466461,0.16526549686168507
2043,MH,0,NaN,0.0
2044,SFD,266812,1193.5858515658176,0.3324496864176729
2044,SFA,0,NaN,0.0
2044,MF234,109425,582.9096966891634,0.18159952444098953
2044,MF5plus,87457,727.441928629663,0.16909450846216342
2044,MH,0,NaN,0.0
2045,SFD,266535,1190.0462650255934,0.3395387014077328
2045,SFA,0,NaN,0.0
2045,MF234,109501,578.2822269192197,0.1866758053461275
2045,MF5plus,87501,721.9544188899736,0.17405124804189487
2045,MH,0,NaN,0.0
2046,SFD,266256,1185.9519172485554,0.3454593205395164
2046,SFA,0,NaN,0.0
2046,MF234,109525,574.4372262874556,0.19244573108921378
2046,MF5plus,87556,715.755191979771,0.17872938594987486
2046,MH,0,NaN,0.0
2047,SFD,266026,1181.6967715176124,0.3513610960879755
2047,SFA,0,NaN,0.0
2047,MF234,109566,569.6518330740644,0.19588221867153618
2047,MF5plus,87587,708.4807419990226,0.18197496459408835
2047,MH,0,NaN,0.0
2048,SFD,265766,1177.3100765337604,0.35769436070158556
2048,SFA,0,NaN,0.0
2048,MF234,109571,564.9378566938809,0.19928627493930598
2048,MF5plus,87598,700.9041054451276,0.18736798840010505
2048,MH,0,NaN,0.0
2049,SFD,265514,1172.4041289848635,0.3647456785292325
2049,SFA,0,NaN,0.0
2049,MF234,109581,560.0255814927779,0.2020060052386124
2049,MF5plus,87596,693.3939658873156,0.19203634786182333
2049,MH,0,NaN,0.0
