Zone,ID_county,Area,msa,centroidX,centroidY,distanceToTransit,BBSR_Type,Region2,Region_v0,Region
5434,430954,0.102640215,1,414622.4263,3799275.328,392.5145333,10,37201,1,1
5435,430961,0.102645204,1,415193.185,3798808.054,55.45360975,10,37201,1,1
5436,430962,0.102645219,1,415768.1644,3798802.855,59.03137235,10,37201,1,1
5437,430963,0.1026402,1,415197.3777,3799270.093,465.0334443,10,37201,1,1
5438,430964,0.102640215,1,415772.3288,3799264.893,404.2386203,10,37201,1,1
5439,430971,0.102645204,1,416343.1436,3798797.69,102.1760855,10,37201,1,1
5440,430972,0.102645219,1,416918.1223,3798792.561,204.3336382,10,37201,1,1
5441,430973,0.1026402,1,416347.2795,3799259.728,421.9942244,10,37201,1,1
5442,430974,0.102640215,1,416922.2298,3799254.599,325.0356632,10,37201,1,1
5443,430981,0.102645204,1,417493.1007,3798787.468,316.9073893,10,37201,1,1
5444,430982,0.102645219,1,418068.0787,3798782.409,148.0025609,10,37201,1,1
5445,430983,0.1026402,1,417497.1798,3799249.505,169.9370733,10,37201,1,1
5446,430984,0.102640215,1,418072.1294,3799244.447,91.52488884,10,37201,1,1
5447,430991,0.102645204,1,418643.0564,3798777.387,447.236705,10,37201,1,1
5448,430992,0.102645219,1,419218.0337,3798772.399,851.5815036,10,37201,1,1
5449,430993,0.1026402,1,418647.0786,3799239.423,183.4286951,10,37201,1,1
5450,430994,0.102640215,1,419222.0275,3799234.436,428.4910163,10,37201,1,1
5451,431001,0.102735185,1,419721.7074,3790450.848,480.492734,10,37341,9,9
5452,431002,0.1027352,1,420297.1953,3790445.937,318.6550681,10,37341,9,9
5453,431003,0.102730169,1,419725.6651,3790912.879,209.5018304,10,37341,9,9
5454,431004,0.102730183,1,420301.1246,3790907.967,369.0690171,10,37341,9,9
5455,431011,0.102735185,1,420872.6828,3790441.06,290.9665309,10,37341,9,9
5456,431012,0.1027352,1,421448.17,3790436.22,463.9846763,10,37341,9,9
5457,431013,0.102730169,1,420876.5837,3790903.091,189.5949709,10,37341,9,9
5458,431014,0.102730183,1,421452.0425,3790898.249,389.6103098,10,37341,9,9
5459,431021,0.1027352,1,422023.6568,3790431.414,449.428049,10,37341,9,9
5460,431022,0.102735185,1,422599.1433,3790426.644,359.829541,10,37341,9,9
5461,431023,0.102730183,1,422027.501,3790893.444,197.4261214,10,37341,9,9
5462,431024,0.102730169,1,422602.9591,3790888.673,359.7697107,10,37341,9,9
5463,431031,0.1027352,1,423174.6295,3790421.909,216.2945087,10,37206,6,6
5464,431032,0.102735185,1,423750.1153,3790417.209,621.7253659,10,37206,6,6
5465,431033,0.102730183,1,423178.4169,3790883.938,215.2874387,10,37341,9,9
5466,431034,0.102730169,1,423753.8743,3790879.238,262.4844754,10,37206,6,6
5467,431041,0.1027352,1,424325.6007,3790412.545,64.12734709,10,37206,6,6
5468,431042,0.102735185,1,424901.0859,3790407.916,532.9998515,10,37206,6,6
5469,431043,0.102730184,1,424329.3314,3790874.574,241.5923505,10,37206,6,6
5470,431044,0.102730169,1,424904.7882,3790869.944,218.1682828,10,37206,6,6
5471,431051,0.1027352,1,425476.5707,3790403.323,858.8977297,10,37206,6,6
5472,431052,0.102735185,1,426052.0552,3790398.765,724.8978353,10,37206,6,6
5473,431053,0.102730184,1,425480.2446,3790865.351,468.4000166,10,37206,6,6
5474,431054,0.102730169,1,426055.7007,3790860.792,409.6499603,10,37206,6,6
5475,431061,0.1027352,1,426627.5393,3790394.242,255.8567184,10,37206,6,6
5476,431062,0.102735185,1,427203.0231,3790389.754,517.5292885,10,37206,6,6
5477,431063,0.102730183,1,426631.1565,3790856.269,257.550481,10,37206,6,6
5478,431064,0.102730169,1,427206.6119,3790851.781,446.5012293,10,37206,6,6
5479,431071,0.1027352,1,427778.5066,3790385.302,433.0140312,10,37206,6,6
5480,431072,0.102735185,1,428353.9898,3790380.885,790.6854919,10,37206,6,6
5481,431073,0.102730183,1,427782.0671,3790847.329,140.7420696,10,37206,6,6
5482,431074,0.102730169,1,428357.5219,3790842.912,369.8395016,10,37206,6,6
5483,431081,0.1027352,1,428929.4727,3790376.504,707.134264,10,37206,6,6
5484,431082,0.102735185,1,429504.9553,3790372.158,414.8554468,10,37206,6,6
5485,431083,0.102730183,1,428932.9764,3790838.53,330.3234897,10,37206,6,6
5486,431084,0.102730169,1,429508.4306,3790834.184,330.3308857,10,37206,6,6
5487,431091,0.1027352,1,430080.4375,3790367.847,353.4890059,10,37206,6,6
5488,431092,0.102735185,1,430655.9195,3790363.572,154.5867383,10,37206,6,6
5489,431093,0.102730183,1,430083.8844,3790829.873,216.9174005,10,37206,6,6
5490,431094,0.102730169,1,430659.338,3790825.597,260.6013053,10,37206,6,6
5491,431101,0.102725196,1,419729.6232,3791374.91,189.90518,10,37341,9,9
5492,431102,0.102725211,1,420305.0543,3791369.998,317.4421154,10,37341,9,9
5493,431103,0.102720201,1,419733.5817,3791836.941,122.3041427,10,37341,9,9
5494,431104,0.102720215,1,420308.9845,3791832.029,107.5755977,10,37341,9,9
5495,431111,0.102725196,1,420880.4851,3791365.121,155.7533064,10,37341,9,9
5496,431112,0.102725211,1,421455.9155,3791360.279,51.17168094,10,37341,9,9
5497,431113,0.102720201,1,420884.3868,3791827.152,73.57736521,10,37341,9,9
5498,431114,0.102720215,1,421459.7889,3791822.31,413.1475337,10,37341,9,9
5499,431121,0.102725211,1,422031.3456,3791355.473,41.53964972,10,37341,9,9
5500,431122,0.102725196,1,422606.7753,3791350.703,76.76628492,10,37341,9,9
5501,431123,0.102720215,1,422035.1906,3791817.504,501.0511813,10,37341,9,9
5502,431124,0.102720201,1,422610.5919,3791812.732,514.2519014,10,37341,9,9
5503,431131,0.102725211,1,423182.2047,3791345.967,64.26756282,10,37206,6,6
5504,431132,0.102725196,1,423757.6338,3791341.267,47.78856116,10,37206,6,6
5505,431133,0.102720215,1,423185.9929,3791807.997,512.5499172,10,37206,6,6
5506,431134,0.102720201,1,423761.3936,3791803.296,508.7508348,10,37206,6,6
5507,431141,0.102725211,1,424333.0625,3791336.602,71.78187169,10,37206,6,6
5508,431142,0.102725196,1,424908.4908,3791331.973,244.738312,10,37206,6,6
5509,431143,0.102720215,1,424336.7939,3791798.631,172.3942395,10,37206,6,6
5510,431144,0.102720201,1,424912.1939,3791794.002,511.1506635,10,37206,6,6
5511,431151,0.102725211,1,425483.9189,3791327.379,357.8522503,10,37206,6,6
5512,431152,0.102725196,1,426059.3466,3791322.82,276.5418365,10,37206,6,6
5513,431153,0.102720215,1,425487.5936,3791789.407,680.9443481,10,37206,6,6
5514,431154,0.102720201,1,426062.9929,3791784.849,592.8088391,10,37206,6,6
5515,431161,0.102725211,1,426634.774,3791318.297,157.0903726,10,37206,6,6
5516,431162,0.102725196,1,427210.2011,3791313.809,87.28262244,10,37206,6,6
5517,431163,0.102720215,1,426638.392,3791780.325,31.96508257,10,37206,6,6
5518,431164,0.102720201,1,427213.7907,3791775.837,105.9622274,10,37206,6,6
5519,431171,0.102725211,1,427785.6278,3791309.356,142.2317222,10,37206,6,6
5520,431172,0.102725196,1,428361.0543,3791304.939,274.4832341,10,37206,6,6
5521,431173,0.102720215,1,427789.189,3791771.384,603.2291164,10,37206,6,6
5522,431174,0.102720201,1,428364.5871,3791766.966,663.975783,10,37206,6,6
5523,431181,0.102725211,1,428936.4804,3791300.557,380.98503,10,37206,6,6
5524,431182,0.102725196,1,429511.9062,3791296.21,408.6103822,10,37206,6,6
5525,431183,0.102720215,1,428939.9848,3791762.584,720.5170082,10,37206,6,6
5526,431184,0.102720201,1,429515.3823,3791758.237,425.0698451,10,37206,6,6
5527,431191,0.102725211,1,430087.3317,3791291.899,460.6332585,10,37206,6,6
5528,431192,0.102725196,1,430662.7569,3791287.623,276.177193,10,37206,6,6
5529,431193,0.102720215,1,430090.7794,3791753.926,153.5775087,10,37206,6,6
5530,431194,0.102720201,1,430666.1762,3791749.649,703.3210495,10,37206,6,6
5531,431201,0.102715183,1,419737.5407,3792298.973,181.1520731,10,37341,9,9
5532,431202,0.102715197,1,420312.915,3792294.06,357.4965497,10,37341,9,9
5533,431203,0.102710208,1,419741.5001,3792761.005,199.9792748,10,37341,9,9
5534,431204,0.102710223,1,420316.846,3792756.092,654.6945294,10,37341,9,9
5535,431211,0.102715183,1,420888.289,3792289.183,197.9900602,10,37341,9,9
5536,431212,0.102715197,1,421463.6627,3792284.341,579.5315256,10,37341,9,9
5537,431213,0.102710208,1,420892.1916,3792751.214,389.1577647,10,37341,9,9
5538,431214,0.102710223,1,421467.5369,3792746.372,238.4834232,10,37341,9,9
5539,431221,0.102715197,1,422039.036,3792279.534,962.9916294,10,37341,9,9
5540,431222,0.102715183,1,422614.409,3792274.763,974.6742772,10,37341,9,9
5541,431223,0.102710223,1,422042.8818,3792741.565,745.0801581,10,37341,9,9
5542,431224,0.102710208,1,422618.2264,3792736.793,1309.76687,10,37341,9,9
5543,431231,0.102715197,1,423189.7816,3792270.027,973.7846475,10,37206,6,6
5544,431232,0.102715183,1,423765.1539,3792265.326,732.1398766,10,37206,6,6
5545,431233,0.102710223,1,423193.5706,3792732.057,1294.127964,10,37341,9,9
5546,431234,0.102710208,1,423768.9145,3792727.356,720.0667416,10,37206,6,6
5547,431241,0.102715197,1,424340.5258,3792260.661,324.6563194,10,37206,6,6
5548,431242,0.102715183,1,424915.8974,3792256.031,580.4700255,10,37206,6,6
5549,431243,0.102710223,1,424344.2581,3792722.69,155.9332766,10,37206,6,6
5550,431244,0.102710208,1,424919.6013,3792718.06,438.4316001,10,37206,6,6
5551,431251,0.102715197,1,425491.2687,3792251.436,672.6219159,10,37206,6,6
5552,431252,0.102715183,1,426066.6397,3792246.877,195.2316407,10,37206,6,6
5553,431253,0.102710223,1,425494.9442,3792713.465,375.5627965,10,37206,6,6
5554,431254,0.102710208,1,426070.2868,3792708.906,289.875048,10,37206,6,6
5555,431261,0.102715197,1,426642.0103,3792242.353,489.5447579,10,37206,6,6
5556,431262,0.102715183,1,427217.3806,3792237.865,172.3434033,10,37206,6,6
5557,431263,0.102710223,1,426645.629,3792704.382,390.1919228,10,37206,6,6
5558,431264,0.102710208,1,427220.9709,3792699.893,281.8366933,10,37206,6,6
5559,431271,0.102715197,1,427792.7506,3792233.412,567.2472005,10,37206,6,6
5560,431272,0.102715183,1,428368.1203,3792228.994,1110.563112,10,37206,6,6
5561,431273,0.102710223,1,427796.3125,3792695.44,509.104677,10,37206,6,6
5562,431274,0.102710208,1,428371.6538,3792691.022,1000.447688,10,37206,6,6
5563,431281,0.102715197,1,428943.4896,3792224.611,1112.790714,10,37206,6,6
5564,431282,0.102715183,1,429518.8587,3792220.264,647.3338363,10,37206,6,6
5565,431283,0.102710223,1,428946.9948,3792686.639,1329.51642,10,37206,6,6
5566,431284,0.102710208,1,429522.3354,3792682.291,1031.201716,10,37206,6,6
5567,431291,0.102715197,1,430094.2274,3792215.952,484.2550864,10,37206,6,6
5568,431292,0.102715183,1,430669.5958,3792211.676,269.3767797,10,37206,6,6
5569,431293,0.102710223,1,430097.6758,3792677.979,489.2433595,10,37206,6,6
5570,431294,0.102710208,1,430673.0158,3792673.703,278.2587095,10,37206,6,6
