year,region,vacants
2043,825,18011
2043,254,20281
2043,372,2156
2043,724,9457
2043,750,3631
2043,723,19864
2043,686,20020
2043,726,15230
2043,192,4194
2043,768,4129
2043,725,2993
2043,190,5486
2043,196,2243
2043,365,5971
2043,261,3016
2043,610,4060
2043,747,1845
2043,250,3204
2043,786,8059
2043,243,2922
2043,821,3187
2043,831,1073
2044,1,286836
2044,2,357286
2044,3,374325
2044,4,643081
2044,5,544752
2044,6,152384
2044,7,237332
2044,8,266220
2044,9,309482
2044,10,192021
2044,11,306728
2044,12,137654
2044,13,54062
2044,14,64959
2044,15,35560
2044,16,64087
2044,17,101545
2044,18,49572
2044,19,55398
2044,20,65855
2044,21,48572
2044,22,57027
2044,23,104403
2044,24,55508
2044,25,24639
2044,26,170792
2044,27,104433
2044,28,150318
2044,29,99071
2044,30,123036
2044,31,417562
2044,32,112344
2044,33,203015
2044,34,39239
2044,35,91500
2044,36,71366
2044,37,98710
2044,38,14979
2044,39,35874
2044,40,36168
2044,41,103949
2044,42,99521
2044,43,142911
2044,44,102431
2044,45,71933
2044,46,17356
2044,47,28459
2044,48,26830
2044,49,172215
2044,50,47481
2044,51,123949
2044,52,65714
2044,53,155394
2044,54,80366
2044,55,176989
2044,56,88420
2044,57,106726
2044,58,74302
2044,59,120323
2044,60,223317
2044,61,165625
2044,62,50736
2044,63,88019
2044,64,52476
2044,65,150202
2044,66,37304
2044,67,31571
2044,68,105545
2044,69,408845
2044,70,49144
2044,71,39775
2044,72,70187
2044,73,126826
2044,74,23491
2044,75,38773
2044,76,219661
2044,77,277731
2044,78,60129
2044,79,533460
2044,80,236309
2044,81,526899
2044,82,1029333
2044,83,38912
2044,84,238439
2044,85,94093
2044,86,75129
2044,87,265449
2044,88,56953
2044,89,183238
2044,90,68123
2044,91,41896
2044,92,34669
2044,93,61675
2044,94,167293
2044,95,139031
2044,96,236776
2044,97,187765
2044,98,134380
2044,99,80917
2044,100,365859
2044,101,77878
2044,102,14389
2044,103,59157
2044,104,94465
2044,105,115130
2044,106,21197
2044,107,189228
2044,108,306590
2044,109,205857
2044,110,83059
2044,111,69224
2044,112,195464
2044,113,121972
2044,114,165800
2044,115,155026
2044,116,74236
2044,117,98381
2044,118,201928
2044,119,568155
2044,120,416990
2044,121,340321
2044,122,1243633
2044,123,356899
2044,124,781985
2044,125,693519
2044,126,286776
2044,127,63411
2044,128,106045
2044,129,156930
2044,130,162630
2044,131,460228
2044,132,218160
2044,133,150444
2044,134,53342
2044,135,135487
2044,136,240006
2044,137,336662
2044,138,635395
2044,139,423335
2044,140,142983
2044,141,170280
2044,142,137909
2044,143,246960
2044,144,399331
2044,145,96205
2044,146,95734
2044,147,31679
2044,148,43302
2044,149,6826
2044,150,62691
2044,151,90101
2044,152,37086
2044,153,35293
2044,154,69762
2044,155,68847
2044,156,189355
2044,157,270655
2044,166,98876
2044,167,308996
2044,168,145064
2044,169,321146
2044,172,21961
2044,175,330789
2044,176,624044
2044,177,7394
2044,202,24140
2044,203,49273
2044,204,105255
2044,205,220056
2044,206,85781
2044,207,46280
2044,208,118140
2044,209,215996
2044,210,197833
2044,211,10931
2044,212,386105
2044,213,68294
2044,214,78391
2044,215,148145
2044,216,117007
2044,217,72611
2044,218,40504
2044,219,136920
2044,223,30115
2044,224,168234
2044,227,35939
2044,228,41730
2044,229,140703
2044,230,51816
2044,231,31973
2044,232,153191
2044,233,41968
2044,234,127209
2044,235,32164
2044,236,209489
2044,237,246365
2044,239,39448
2044,241,14655
2044,242,106801
2044,244,30721
2044,245,112689
2044,246,63691
2044,247,457857
2044,271,18371
2044,272,53474
2044,273,152651
2044,274,33323
2044,275,80120
2044,276,10464
2044,277,84431
2044,278,208140
2044,280,61276
2044,281,79913
2044,282,35199
2044,283,16035
2044,284,36865
2044,285,47733
2044,286,113645
2044,287,22359
2044,288,30523
2044,289,43642
2044,290,9372
2044,291,17710
2044,292,239791
2044,293,39270
2044,295,21545
2044,296,16828
2044,297,154396
2044,299,98642
2044,301,441721
2044,303,37991
2044,304,96189
2044,305,52349
2044,306,390034
2044,307,347736
2044,308,385524
2044,309,66154
2044,310,30747
2044,311,120355
2044,312,137374
2044,313,117442
2044,314,194087
2044,315,32905
2044,316,36867
2044,317,239334
2044,318,159353
2044,319,265369
2044,320,205036
2044,321,173281
2044,322,29196
2044,323,55697
2044,324,29953
2044,325,51151
2044,326,314146
2044,327,367567
2044,329,103812
2044,332,79010
2044,333,250773
2044,334,35091
2044,335,30890
2044,336,56195
2044,337,12017
2044,338,18867
2044,339,8461
2044,340,7082
2044,341,637421
2044,342,523845
2044,343,248282
2044,344,24436
2044,345,1101074
2044,346,128106
2044,348,37514
2044,349,39977
2044,350,244125
2044,351,108297
2044,352,233487
2044,353,70087
2044,354,11566
2044,355,39721
2044,356,446263
2044,357,116252
2044,358,300768
2044,359,95544
2044,360,163173
2044,361,132882
2044,362,90961
2044,363,44594
2044,364,10498
2044,380,103563
2044,381,514524
2044,382,443773
2044,383,171365
2044,384,91968
2044,385,52959
2044,386,25412
2044,387,48841
2044,388,51411
2044,389,32264
2044,397,45111
2044,398,782431
2044,399,34839
2044,400,71770
2044,401,49093
2044,402,71346
2044,403,40441
2044,404,36807
2044,405,52151
2044,406,103735
2044,448,306332
2044,449,302985
2044,450,311929
2044,451,528800
2044,452,402844
2044,453,620667
2044,454,154991
2044,455,716341
2044,456,353912
2044,457,117174
2044,458,98859
2044,459,60315
2044,460,119614
2044,462,154275
2044,463,17369
2044,464,137692
2044,465,66330
2044,466,71222
2044,467,96179
2044,468,35842
2044,469,157304
2044,470,209594
2044,471,284835
2044,472,187710
2044,473,249530
2044,474,258701
2044,475,81576
2044,476,278401
2044,477,216726
2044,488,147345
2044,494,403652
2044,495,1536249
2044,496,409659
2044,497,163842
2044,498,15846
2044,499,36954
2044,500,142345
2044,501,162515
2044,502,62214
2044,503,58303
2044,504,51949
2044,521,198951
2044,522,48976
2044,523,31701
2044,524,36057
2044,525,23783
2044,526,26035
2044,527,34254
2044,528,28213
2044,529,17190
2044,530,19735
2044,531,15869
2044,532,36240
2044,533,25690
2044,534,20428
2044,535,12468
2044,536,61063
2044,537,23971
2044,538,45149
2044,539,28408
2044,540,38070
2044,541,58474
2044,542,43718
2044,543,83480
2044,544,33254
2044,545,131807
2044,546,409523
2044,547,157850
2044,548,126978
2044,549,264391
2044,550,118054
2044,551,26257
2044,552,261628
2044,553,135715
2044,554,373743
2044,555,101497
2044,556,674824
2044,557,802357
2044,558,109518
2044,559,96762
2044,560,109084
2044,561,69364
2044,562,140227
2044,563,97856
2044,564,110555
2044,565,159065
2044,566,87076
2044,567,77025
2044,568,89305
2044,569,189467
2044,570,95487
2044,571,513210
2044,572,119764
2044,573,197956
2044,574,73683
2044,575,43451
2044,576,73972
2044,577,70910
2044,578,90110
2044,579,76866
2044,580,119856
2044,581,172709
2044,582,39250
2044,583,48944
2044,584,94249
2044,585,38977
2044,586,46295
2044,587,46291
2044,588,76448
2044,589,55026
2044,590,62265
2044,591,41172
2044,592,142527
2044,593,52177
2044,594,37209
2044,595,38198
2044,596,73407
2044,597,142617
2044,598,78736
2044,599,86088
2044,600,21272
2044,601,13318
2044,602,14455
2044,603,133867
2044,604,235421
2044,605,16465
2044,606,11749
2044,607,11711
2044,614,39849
2044,615,40981
2044,626,64719
2044,627,21566
2044,628,21852
2044,629,24466
2044,630,38065
2044,631,31980
2044,632,71081
2044,633,35969
2044,634,39089
2044,636,28346
2044,637,79025
2044,641,52808
2044,651,23099
2044,652,11163
2044,653,50777
2044,654,47298
2044,655,263344
2044,656,131168
2044,657,116904
2044,658,243603
2044,659,242693
2044,660,24404
2044,661,63336
2044,662,116709
2044,663,127286
2044,664,126946
2044,665,396413
2044,666,143011
2044,667,55188
2044,668,113374
2044,669,230872
2044,670,184518
2044,671,511009
2044,672,572937
2044,673,122981
2044,674,193352
2044,675,160995
2044,676,107204
2044,688,16165
2044,689,82762
2044,690,77821
2044,691,222428
2044,692,162374
2044,693,24445
2044,694,269059
2044,695,36960
2044,696,75813
2044,697,69143
2044,698,60787
2044,699,139058
2044,701,9633
2044,702,51484
2044,703,42178
2044,704,44329
2044,730,54285
2044,731,11867
2044,732,11575
2044,733,35305
2044,734,14028
2044,735,9315
2044,736,14072
2044,737,44014
2044,738,32563
2044,739,21042
2044,740,21492
2044,741,10315
2044,742,21529
2044,743,21333
2044,744,20994
2044,745,23103
2044,746,8762
2044,748,15297
2044,749,5552
2044,752,10890
2044,753,12649
2044,754,7110
2044,759,7718
2044,765,7338
2044,766,7497
2044,769,78340
2044,770,129183
2044,771,217493
2044,774,22767
2044,775,11783
2044,790,391799
2044,817,51441
2044,820,16405
2044,828,49549
2044,832,105571
2044,833,50580
2044,834,74832
2044,835,59810
2044,836,97705
2044,839,19473
2044,840,14433
2044,841,11540
2044,857,19928
2044,858,34338
2044,859,9597
2044,860,626801
2044,861,636932
2044,862,152779
2044,863,168242
2044,864,92089
2044,865,67501
2044,866,60134
2044,867,5912
2044,868,18096
2044,700,116882
2044,240,171237
2044,850,273668
2044,431,343930
2044,424,381657
2044,796,52359
2044,480,216288
2044,798,58938
2044,428,129433
2044,484,325580
2044,844,1841981
2044,367,447438
2044,414,59600
2044,298,447390
2044,779,138469
2044,490,25961
2044,804,43100
2044,639,50939
2044,728,44402
2044,709,44434
2044,777,280260
2044,422,167052
2044,649,98123
2044,420,65203
2044,845,162753
2044,270,68243
2044,788,46093
2044,710,266981
2044,331,159365
2044,376,22938
2044,429,114502
2044,160,35174
2044,165,172611
2044,178,369167
2044,369,604909
2044,648,34147
2044,393,166797
2044,164,104868
2044,706,238363
2044,259,407679
2044,328,222069
2044,416,213416
2044,486,586154
2044,822,136968
2044,483,80701
2044,815,53975
2044,711,90033
2044,635,67956
2044,800,107305
2044,645,60090
2044,444,42334
2044,433,61978
2044,461,254964
2044,392,111276
2044,824,23259
2044,170,66423
2044,220,107102
2044,485,123346
2044,187,16948
2044,222,202184
2044,785,51853
2044,687,24025
2044,708,267714
2044,174,221210
2044,478,153510
2044,783,41336
2044,302,67837
2044,611,49704
2044,616,117891
2044,781,47770
2044,248,260742
2044,772,53141
2044,260,198698
2044,446,109381
2044,184,35673
2044,807,115773
2044,438,99572
2044,791,23681
2044,778,227261
2044,258,120515
2044,685,14668
2044,650,35646
2044,443,238982
2044,440,89056
2044,505,141197
2044,816,87055
2044,830,24309
2044,439,235145
2044,161,25929
2044,418,93445
2044,407,74291
2044,707,118672
2044,412,61095
2044,391,68849
2044,491,117273
2044,427,65791
2044,441,21553
2044,803,39016
2044,370,138721
2044,408,30738
2044,436,93461
2044,612,19148
2044,186,39810
2044,262,83276
2044,684,28873
2044,718,37008
2044,200,40362
2044,801,120197
2044,812,55678
2044,432,59913
2044,257,70582
2044,253,212670
2044,173,213600
2044,268,65738
2044,423,162466
2044,677,96802
2044,638,76569
2044,395,60673
2044,795,96591
2044,482,118023
2044,678,46210
2044,717,5822
2044,722,20116
2044,434,46704
2044,366,390795
2044,705,49293
2044,252,15838
2044,182,42801
2044,712,89542
2044,714,80952
2044,851,87558
2044,430,50102
2044,613,61441
2044,394,68620
2044,838,32696
2044,266,31408
2044,162,67771
2044,493,43169
2044,646,30848
2044,683,33537
2044,805,118664
2044,375,72482
2044,158,156677
2044,421,42252
2044,419,32395
2044,869,85042
2044,487,74994
2044,221,27766
2044,799,23273
2044,409,55043
2044,776,65057
2044,374,151686
2044,181,89378
2044,682,37604
2044,847,140892
2044,792,62082
2044,279,31817
2044,809,7376
2044,793,72804
2044,640,69705
2044,787,23874
2044,379,49821
2044,729,32874
2044,849,29370
2044,823,76599
2044,330,46855
2044,870,18146
2044,396,54036
2044,417,14981
2044,264,17875
2044,180,41644
2044,435,37611
2044,347,33639
2044,226,26210
2044,185,42634
2044,410,75353
2044,855,19872
2044,856,21026
2044,806,27016
2044,794,102854
2044,159,88304
2044,251,28722
2044,425,34921
2044,198,26283
2044,193,33304
2044,238,56718
2044,846,32515
2044,829,26992
2044,767,2843
2044,197,39315
2044,647,30992
2044,810,20842
2044,426,23995
2044,826,22103
2044,189,14342
2044,489,33509
2044,479,37483
2044,300,63469
2044,715,46598
2044,378,50419
2044,789,38143
2044,255,21248
2044,643,29903
2044,195,27585
2044,802,67703
2044,716,16034
2044,411,25409
2044,263,9744
2044,642,66681
2044,481,85538
2044,163,30387
2044,179,77034
2044,445,24844
2044,727,18314
2044,721,18476
2044,183,72991
2044,373,36926
2044,201,47049
2044,719,21259
2044,371,34256
2044,842,8665
2044,680,36194
2044,814,29364
2044,415,21197
2044,853,25976
2044,437,32257
2044,608,29090
2044,720,29966
2044,188,17401
2044,679,14175
2044,256,56587
2044,194,22846
2044,269,68356
2044,442,27499
2044,843,49446
2044,681,13963
2044,837,14447
2044,267,30706
2044,797,21975
2044,813,10861
2044,852,32636
2044,413,28093
2044,368,36781
2044,390,29109
2044,265,26436
2044,377,91481
2044,191,9715
2044,171,7245
2044,447,30132
2044,818,18412
2044,848,30600
2044,780,14345
2044,492,36021
2044,773,18727
2044,644,18797
2044,811,14678
2044,713,44492
2044,609,7589
2044,819,23832
2044,808,19576
2044,249,22818
2044,782,11800
2044,827,9850
2044,225,15980
2044,294,13115
2044,751,3112
2044,199,11742
2044,784,22783
2044,854,36226
2044,825,19350
2044,254,21775
2044,372,2321
2044,724,10151
2044,750,3896
2044,723,21324
2044,686,21503
2044,726,16378
2044,192,4505
2044,768,4433
2044,725,3211
2044,190,5878
2044,196,2395
2044,365,6397
2044,261,3227
2044,610,4349
2044,747,1993
2044,250,3427
2044,786,8646
2044,243,3153
2044,821,3408
2044,831,1163
2045,1,304814
2045,2,380447
2045,3,398471
2045,4,685282
2045,5,580135
2045,6,160830
2045,7,251550
2045,8,281993
2045,9,328571
2045,10,202763
2045,11,325295
2045,12,144251
2045,13,56359
2045,14,68880
2045,15,37186
2045,16,67716
2045,17,107760
2045,18,52150
2045,19,58206
2045,20,69273
2045,21,51028
2045,22,59939
2045,23,110642
2045,24,58138
2045,25,25850
2045,26,181678
2045,27,111038
2045,28,159785
2045,29,104693
2045,30,130393
2045,31,445235
2045,32,119091
2045,33,215624
2045,34,40963
2045,35,96096
2045,36,74640
2045,37,104357
2045,38,15682
2045,39,37410
2045,40,37756
2045,41,109937
2045,42,104763
2045,43,151475
2045,44,108537
2045,45,75813
2045,46,18179
2045,47,29754
2045,48,28089
2045,49,183273
2045,50,49867
2045,51,131501
2045,52,69513
2045,53,165443
2045,54,85146
2045,55,188648
2045,56,93380
2045,57,113157
2045,58,78639
2045,59,127462
2045,60,237989
2045,61,176423
2045,62,53273
2045,63,93187
2045,64,55252
2045,65,159699
2045,66,39140
2045,67,33042
2045,68,111604
2045,69,435798
2045,70,51640
2045,71,41625
2045,72,73418
2045,73,132687
2045,74,24558
2045,75,40434
2045,76,230853
2045,77,293629
2045,78,62716
2045,79,567639
2045,80,250235
2045,81,560765
2045,82,1097359
2045,83,40640
2045,84,254065
2045,85,99602
2045,86,78650
2045,87,282388
2045,88,59260
2045,89,191988
2045,90,72724
2045,91,44668
2045,92,36949
2045,93,65662
2045,94,178570
2045,95,148215
2045,96,252664
2045,97,200197
2045,98,143329
2045,99,84560
2045,100,389422
2045,101,81327
2045,102,15069
2045,103,61761
2045,104,99280
2045,105,120458
2045,106,22173
2045,107,200737
2045,108,325304
2045,109,219738
2045,110,88455
2045,111,73712
2045,112,208559
2045,113,129736
2045,114,176702
2045,115,164902
2045,116,78658
2045,117,102920
2045,118,213340
2045,119,604234
2045,120,443573
2045,121,362219
2045,122,1327883
2045,123,380827
2045,124,836151
2045,125,739287
2045,126,303895
2045,127,66082
2045,128,110579
2045,129,165833
2045,130,171130
2045,131,491554
2045,132,231811
2045,133,159593
2045,134,55663
2045,135,143721
2045,136,255505
2045,137,359277
2045,138,678558
2045,139,452729
2045,140,152813
2045,141,182042
2045,142,147237
2045,143,263375
2045,144,426738
2045,145,102227
2045,146,101922
2045,147,33614
2045,148,46027
2045,149,7250
2045,150,66971
2045,151,96194
2045,152,39641
2045,153,37687
2045,154,74594
2045,155,73436
2045,156,202617
2045,157,289541
2045,166,105612
2045,167,330645
2045,168,155148
2045,169,343538
2045,172,23502
2045,175,354180
2045,176,667965
2045,177,7903
2045,202,25233
2045,203,52243
2045,204,112218
2045,205,235082
2045,206,91640
2045,207,49104
2045,208,126261
2045,209,231019
2045,210,211368
2045,211,11511
2045,212,413093
2045,213,72778
2045,214,83379
2045,215,157982
2045,216,125045
2045,217,77652
2045,218,43341
2045,219,146697
2045,223,32174
2045,224,180167
2045,227,38334
2045,228,44210
2045,229,150284
2045,230,54961
2045,231,33898
2045,232,163534
2045,233,44149
2045,234,135518
2045,235,33833
2045,236,223962
2045,237,263858
2045,239,42165
2045,241,15599
2045,242,114113
2045,244,32336
2045,245,120252
2045,246,67362
2045,247,488741
2045,271,19436
2045,272,57042
2045,273,162871
2045,274,35103
2045,275,85547
2045,276,11010
2045,277,90090
2045,278,222602
2045,280,65256
2045,281,84856
2045,282,37374
2045,283,16879
2045,284,39248
2045,285,50716
2045,286,121306
2045,287,23450
2045,288,32021
2045,289,46537
2045,290,9839
2045,291,18609
2045,292,255733
2045,293,41435
2045,295,23036
2045,296,17943
2045,297,164952
2045,299,105720
2045,301,473153
2045,303,40597
2045,304,102699
2045,305,56101
2045,306,417130
2045,307,371771
2045,308,412133
2045,309,70344
2045,310,32586
2045,311,128557
2045,312,146635
2045,313,125071
2045,314,206965
2045,315,34785
2045,316,38967
2045,317,255900
2045,318,170196
2045,319,283314
2045,320,219319
2045,321,185253
2045,322,31125
2045,323,59442
2045,324,31952
2045,325,54729
2045,326,336306
2045,327,393235
2045,329,111075
2045,332,84167
2045,333,267913
2045,334,36529
2045,335,32376
2045,336,59359
2045,337,12610
2045,338,19814
2045,339,8945
2045,340,7475
2045,341,682031
2045,342,559386
2045,343,264874
2045,344,25837
2045,345,1177875
2045,346,136830
2045,348,40043
2045,349,42722
2045,350,261722
2045,351,115950
2045,352,249401
2045,353,74656
2045,354,12204
2045,355,42439
2045,356,477576
2045,357,124092
2045,358,322058
2045,359,102067
2045,360,174110
2045,361,141504
2045,362,97131
2045,363,47782
2045,364,11273
2045,380,110710
2045,381,549734
2045,382,474358
2045,383,183203
2045,384,98322
2045,385,56558
2045,386,26991
2045,387,52285
2045,388,54971
2045,389,34457
2045,397,47464
2045,398,836704
2045,399,36897
2045,400,76681
2045,401,52185
2045,402,76282
2045,403,43123
2045,404,39306
2045,405,55753
2045,406,111110
2045,448,326316
2045,449,322194
2045,450,332199
2045,451,561946
2045,452,431401
2045,453,663946
2045,454,163533
2045,455,766159
2045,456,375687
2045,457,124622
2045,458,103170
2045,459,63193
2045,460,125976
2045,462,164985
2045,463,18126
2045,464,145648
2045,465,69040
2045,466,75552
2045,467,101899
2045,468,37909
2045,469,167880
2045,470,223243
2045,471,300665
2045,472,197632
2045,473,263773
2045,474,273912
2045,475,87232
2045,476,295482
2045,477,229006
2045,488,157957
2045,494,431835
2045,495,1645053
2045,496,438537
2045,497,175293
2045,498,16963
2045,499,39539
2045,500,151637
2045,501,173898
2045,502,66518
2045,503,62060
2045,504,55083
2045,521,212589
2045,522,51935
2045,523,33472
2045,524,38231
2045,525,25136
2045,526,27663
2045,527,36468
2045,528,29994
2045,529,18276
2045,530,20991
2045,531,16802
2045,532,38603
2045,533,27297
2045,534,21679
2045,535,13180
2045,536,64986
2045,537,25338
2045,538,47935
2045,539,29987
2045,540,40353
2045,541,62141
2045,542,46303
2045,543,89015
2045,544,35061
2045,545,140245
2045,546,438059
2045,547,168430
2045,548,135340
2045,549,282447
2045,550,125739
2045,551,27602
2045,552,279188
2045,553,144397
2045,554,399417
2045,555,107162
2045,556,720277
2045,557,857739
2045,558,115173
2045,559,101685
2045,560,114731
2045,561,72441
2045,562,147034
2045,563,102097
2045,564,115859
2045,565,167719
2045,566,90779
2045,567,80723
2045,568,93296
2045,569,200880
2045,570,99627
2045,571,546041
2045,572,125386
2045,573,208754
2045,574,76872
2045,575,45321
2045,576,77189
2045,577,73860
2045,578,94002
2045,579,80141
2045,580,125295
2045,581,183357
2045,582,41022
2045,583,51225
2045,584,98811
2045,585,40741
2045,586,48334
2045,587,48290
2045,588,80181
2045,589,57496
2045,590,64876
2045,591,43517
2045,592,152097
2045,593,55314
2045,594,39347
2045,595,40515
2045,596,78270
2045,597,152231
2045,598,83977
2045,599,91051
2045,600,22374
2045,601,13981
2045,602,15166
2045,603,142052
2045,604,251806
2045,605,17468
2045,606,12430
2045,607,12443
2045,614,42611
2045,615,43855
2045,626,69138
2045,627,22846
2045,628,23197
2045,629,26022
2045,630,40678
2045,631,34231
2045,632,75914
2045,633,38432
2045,634,41778
2045,636,30358
2045,637,84569
2045,641,56488
2045,651,24568
2045,652,11766
2045,653,54166
2045,654,50282
2045,655,281660
2045,656,140267
2045,657,125078
2045,658,260643
2045,659,259720
2045,660,25911
2045,661,67659
2045,662,124714
2045,663,136005
2045,664,135676
2045,665,424337
2045,666,152954
2045,667,58940
2045,668,121162
2045,669,246451
2045,670,197260
2045,671,546435
2045,672,612607
2045,673,131359
2045,674,206992
2045,675,172139
2045,676,114617
2045,688,17240
2045,689,88685
2045,690,83078
2045,691,237603
2045,692,173609
2045,693,25626
2045,694,287798
2045,695,39069
2045,696,81148
2045,697,74178
2045,698,65070
2045,699,148615
2045,701,10209
2045,702,55112
2045,703,45184
2045,704,47589
2045,730,56701
2045,731,12476
2045,732,12143
2045,733,36895
2045,734,14707
2045,735,9817
2045,736,14787
2045,737,45952
2045,738,34009
2045,739,22029
2045,740,22484
2045,741,10856
2045,742,22534
2045,743,22338
2045,744,22090
2045,745,24318
2045,746,9271
2045,748,16109
2045,749,5885
2045,752,11501
2045,753,13352
2045,754,7551
2045,759,8168
2045,765,7770
2045,766,7942
2045,769,83811
2045,770,138287
2045,771,232683
2045,774,24313
2045,775,12583
2045,790,419411
2045,817,55204
2045,820,17469
2045,828,52941
2045,832,113045
2045,833,54173
2045,834,80290
2045,835,64055
2045,836,104650
2045,839,20876
2045,840,15443
2045,841,12272
2045,857,21061
2045,858,36135
2045,859,10090
2045,860,670220
2045,861,679918
2045,862,161767
2045,863,177535
2045,864,97554
2045,865,70970
2045,866,63975
2045,867,6264
2045,868,19153
2045,700,125350
2045,240,183246
2045,850,293267
2045,431,368053
2045,424,408405
2045,796,56007
2045,480,231868
2045,798,63070
2045,428,138454
2045,484,348831
2045,844,1974681
2045,367,479746
2045,414,63765
2045,298,478731
2045,779,148215
2045,490,27822
2045,804,46147
2045,639,54549
2045,728,47527
2045,709,47621
2045,777,299894
2045,422,178954
2045,649,105033
2045,420,69795
2045,845,174532
2045,270,73128
2045,788,49268
2045,710,285754
2045,331,170493
2045,376,24490
2045,429,122680
2045,160,37637
2045,165,184732
2045,178,395110
2045,369,648537
2045,648,36542
2045,393,178469
2045,164,112299
2045,706,255165
2045,259,436518
2045,328,237681
2045,416,228347
2045,486,627940
2045,822,146675
2045,483,86403
2045,815,57814
2045,711,96297
2045,635,72751
2045,800,114781
2045,645,64239
2045,444,45325
2045,433,66364
2045,461,272780
2045,392,118950
2045,824,24902
2045,170,71025
2045,220,114722
2045,485,132062
2045,187,18116
2045,222,216517
2045,785,55514
2045,687,25729
2045,708,286676
2045,174,236676
2045,478,164154
2045,783,44191
2045,302,72718
2045,611,53242
2045,616,126282
2045,781,51037
2045,248,279101
2045,772,56878
2045,260,212842
2045,446,117390
2045,184,38145
2045,807,124115
2045,438,106667
2045,791,25314
2045,778,243143
2045,258,129085
2045,685,15697
2045,650,38163
2045,443,255931
2045,440,95339
2045,505,151240
2045,816,93154
2045,830,26061
2045,439,251838
2045,161,27760
2045,418,99873
2045,407,79479
2045,707,127056
2045,412,65326
2045,391,73641
2045,491,125774
2045,427,70455
2045,441,23039
2045,803,41776
2045,370,148670
2045,408,32883
2045,436,99984
2045,612,20511
2045,186,42620
2045,262,89225
2045,684,30902
2045,718,39635
2045,200,43208
2045,801,128605
2045,812,59622
2045,432,64188
2045,257,75603
2045,253,227826
2045,173,228600
2045,268,70457
2045,423,173859
2045,677,103564
2045,638,81954
2045,395,64942
2045,795,103326
2045,482,126410
2045,678,49494
2045,717,6214
2045,722,21497
2045,434,49970
2045,366,418818
2045,705,52750
2045,252,16978
2045,182,45761
2045,712,95817
2045,714,86607
2045,851,93796
2045,430,53613
2045,613,65819
2045,394,73423
2045,838,35072
2045,266,33620
2045,162,72489
2045,493,46285
2045,646,33011
2045,683,35863
2045,805,126943
2045,375,77684
2045,158,167386
2045,421,45222
2045,419,34629
2045,869,91050
2045,487,80305
2045,221,29700
2045,799,24936
2045,409,58964
2045,776,69614
2045,374,162652
2045,181,95611
2045,682,40229
2045,847,150892
2045,792,66370
2045,279,34020
2045,809,7877
2045,793,77952
2045,640,74579
2045,787,25578
2045,379,53322
2045,729,35224
2045,849,31519
2045,823,82005
2045,330,50163
2045,870,19442
2045,396,57789
2045,417,16009
2045,264,19132
2045,180,44590
2045,435,40257
2045,347,35992
2045,226,28064
2045,185,45637
2045,410,80656
2045,855,21326
2045,856,22496
2045,806,28933
2045,794,109947
2045,159,94568
2045,251,30827
2045,425,37378
2045,198,28093
2045,193,35732
2045,238,60675
2045,846,34857
2045,829,28957
2045,767,3042
2045,197,42124
2045,647,33203
2045,810,22335
2045,426,25653
2045,826,23640
2045,189,15359
2045,489,35894
2045,479,40163
2045,300,67928
2045,715,49907
2045,378,54046
2045,789,40791
2045,255,22736
2045,643,32028
2045,195,29560
2045,802,72393
2045,716,17162
2045,411,27207
2045,263,10446
2045,642,71295
2045,481,91620
2045,163,32591
2045,179,82459
2045,445,26610
2045,727,19610
2045,721,19777
2045,183,78128
2045,373,39513
2045,201,50272
2045,719,22732
2045,371,36697
2045,842,9281
2045,680,38793
2045,814,31426
2045,415,22659
2045,853,27875
2045,437,34499
2045,608,31148
2045,720,32087
2045,188,18619
2045,679,15187
2045,256,60626
2045,194,24422
2045,269,73181
2045,442,29433
2045,843,52923
2045,681,14951
2045,837,15421
2045,267,32915
2045,797,23520
2045,813,11584
2045,852,34949
2045,413,30062
2045,368,39435
2045,390,31163
2045,265,28335
2045,377,97964
2045,191,10400
2045,171,7758
2045,447,32358
2045,818,19738
2045,848,32797
2045,780,15346
2045,492,38542
2045,773,20021
2045,644,20076
2045,811,15705
2045,713,47659
2045,609,8112
2045,819,25456
2045,808,20968
2045,249,24449
2045,782,12639
2045,827,10545
2045,225,17133
2045,294,14065
2045,751,3336
2045,199,12553
2045,784,24399
2045,854,38855
2045,825,20750
2045,254,23337
2045,372,2498
2045,724,10867
2045,750,4173
2045,723,22821
2045,686,23039
2045,726,17585
2045,192,4824
2045,768,4745
2045,725,3433
2045,190,6285
2045,196,2557
2045,365,6837
2045,261,3448
2045,610,4643
2045,747,2138
2045,250,3653
2045,786,9243
2045,243,3394
2045,821,3638
2045,831,1253
2046,1,323502
2046,2,404404
2046,3,423474
2046,4,729067
2046,5,616878
2046,6,169598
2046,7,266337
2046,8,298424
2046,9,348361
2046,10,213956
2046,11,344583
2046,12,151152
2046,13,58759
2046,14,72953
2046,15,38883
2046,16,71495
2046,17,114212
2046,18,54855
2046,19,61158
2046,20,72860
2046,21,53594
2046,22,62971
2046,23,117106
2046,24,60886
2046,25,27115
2046,26,192972
2046,27,117898
2046,28,169636
2046,29,110574
2046,30,138038
2046,31,473905
2046,32,126155
2046,33,228758
2046,34,42788
2046,35,100909
2046,36,78074
2046,37,110254
2046,38,16432
2046,39,39031
2046,40,39409
2046,41,116166
2046,42,110237
2046,43,160370
2046,44,114893
2046,45,79867
2046,46,19042
2046,47,31123
2046,48,29395
2046,49,194764
2046,50,52339
2046,51,139400
