year,type,count,price,vacancy
2031,DETATCHED_HOUSE_200,3589894,73738.55513093887,0.08338100759771232
2032,HIGH_RISE_CONDOMINIUM_30,412239,13701.983642477666,0.041911539169376115
2032,HIGH_RISE_CONDOMINIUM_50,410478,18290.30115712891,0.04104711164558085
2032,LOW_RISE_CONDOMINIUM_30,25456,27772.821550477358,0.02529080371256029
2032,LOW_RISE_CONDOMINIUM_50,25503,41084.77242729909,0.025523824933257826
2032,DETATCHED_HOUSE_120,3665432,60338.21226075364,0.08142847830919406
2032,DETATCHED_HOUSE_200,3664741,81756.33358533087,0.08468216610295458
2033,HIGH_RISE_CONDOMINIUM_30,417149,14245.705269701819,0.04242441884440822
2033,HIGH_RISE_CONDOMINIUM_50,415423,19037.853574422537,0.04154912078113809
2033,LOW_RISE_CONDOMINIUM_30,26276,29991.44280915433,0.026044940289126337
2033,LOW_RISE_CONDOMINIUM_50,26335,44491.815148440386,0.02529114221856252
2033,DETATCHED_HOUSE_120,3745470,66304.91797910361,0.08217203320099786
2033,DETATCHED_HOUSE_200,3745562,89865.97332835327,0.08553237459345694
2034,HIGH_RISE_CONDOMINIUM_30,421812,14914.858143629133,0.046081855643906613
2034,HIGH_RISE_CONDOMINIUM_50,419912,19907.622472757586,0.046311831554824844
2034,LOW_RISE_CONDOMINIUM_30,27073,31867.07845893189,0.03132135789313442
2034,LOW_RISE_CONDOMINIUM_50,27161,47227.979823681526,0.0287450161382191
2034,DETATCHED_HOUSE_120,3824260,73255.91127151743,0.08347176722814494
2034,DETATCHED_HOUSE_200,3824248,99496.86563446265,0.08752865391094848
2035,HIGH_RISE_CONDOMINIUM_30,426855,15599.997597247728,0.04628128170843883
2035,HIGH_RISE_CONDOMINIUM_50,424958,20908.246475055494,0.04616919735563642
2035,LOW_RISE_CONDOMINIUM_30,27946,33676.98531984426,0.03590292911757101
2035,LOW_RISE_CONDOMINIUM_50,28047,50855.89650810804,0.03155259379257023
2035,DETATCHED_HOUSE_120,3907563,80662.05350780392,0.08528447333601795
2035,DETATCHED_HOUSE_200,3908272,109948.75578111688,0.08880674056703436
2036,HIGH_RISE_CONDOMINIUM_30,431999,16356.963996336797,0.04580009605135233
2036,HIGH_RISE_CONDOMINIUM_50,430068,21911.265571914322,0.04497620941363617
2036,LOW_RISE_CONDOMINIUM_30,28838,36077.49656711109,0.044514420668431975
2036,LOW_RISE_CONDOMINIUM_50,28932,54415.2244774461,0.03818590223553321
2036,DETATCHED_HOUSE_120,3988151,88522.82230850808,0.08788597906162997
2036,DETATCHED_HOUSE_200,3989426,120960.26747245979,0.09175845488747969
2037,HIGH_RISE_CONDOMINIUM_30,436975,17115.19144813269,0.050495487258072354
2037,HIGH_RISE_CONDOMINIUM_50,434918,23010.007282674374,0.05010602974413349
2037,LOW_RISE_CONDOMINIUM_30,29718,38423.601574681066,0.05087037936056592
2037,LOW_RISE_CONDOMINIUM_50,29817,58337.86492264614,0.04469099958523434
2037,DETATCHED_HOUSE_120,4073274,96843.14295500968,0.08920524824661855
2037,DETATCHED_HOUSE_200,4074588,132386.70809108476,0.09362524834399735
2038,HIGH_RISE_CONDOMINIUM_30,441654,17956.09509406141,0.055506607929515416
2038,HIGH_RISE_CONDOMINIUM_50,439694,24142.021669149177,0.05492069769473786
2038,LOW_RISE_CONDOMINIUM_30,30601,41085.867603911865,0.05535365771586244
2038,LOW_RISE_CONDOMINIUM_50,30730,62736.97666415933,0.05007210651641681
2038,DETATCHED_HOUSE_120,4154412,106108.2444450215,0.0917217943109155
2038,DETATCHED_HOUSE_200,4156048,145292.86768171794,0.09623304245729875
2039,HIGH_RISE_CONDOMINIUM_30,446621,18862.853386986975,0.05767637109592577
2039,HIGH_RISE_CONDOMINIUM_50,444635,25414.96531376357,0.05792210036980264
2039,LOW_RISE_CONDOMINIUM_30,31540,43442.8985001911,0.062252867553347926
2039,LOW_RISE_CONDOMINIUM_50,31631,66690.9778191488,0.05597136348844777
2039,DETATCHED_HOUSE_120,4238794,116467.18955920979,0.09387104601084341
2039,DETATCHED_HOUSE_200,4241377,159515.11279589092,0.09803640381439291
2040,HIGH_RISE_CONDOMINIUM_30,451806,19819.31282679815,0.05872092893079367
2040,HIGH_RISE_CONDOMINIUM_50,449754,26755.7649414577,0.05811958122954783
2040,LOW_RISE_CONDOMINIUM_30,32463,45602.61466798802,0.0683576410906785
2040,LOW_RISE_CONDOMINIUM_50,32590,70128.92478889215,0.060447029812525685
2040,DETATCHED_HOUSE_120,4324603,127338.80523294758,0.09672562526039247
2040,DETATCHED_HOUSE_200,4327746,174630.26377456155,0.10097734768684792
2041,HIGH_RISE_CONDOMINIUM_30,456696,20808.795351701556,0.06310673165031008
2041,HIGH_RISE_CONDOMINIUM_50,454620,28191.91363920061,0.06239633221716761
2041,LOW_RISE_CONDOMINIUM_30,33415,48842.934565883144,0.07473123248005421
2041,LOW_RISE_CONDOMINIUM_50,33566,74986.00930398189,0.06701442160171832
2041,DETATCHED_HOUSE_120,4409044,139527.50249693595,0.0995640524690937
2041,DETATCHED_HOUSE_200,4413059,191296.32946615655,0.10333208094929786
2042,HIGH_RISE_CONDOMINIUM_30,461780,21929.385874696065,0.06652565382661552
2042,HIGH_RISE_CONDOMINIUM_50,459568,29738.462053841748,0.06600897452817737
2042,LOW_RISE_CONDOMINIUM_30,34357,52241.7510545235,0.08340565614245099
2042,LOW_RISE_CONDOMINIUM_50,34567,80173.89441885168,0.07138175534767324
2042,DETATCHED_HOUSE_120,4498772,152530.95929636064,0.10171116459713263
2042,DETATCHED_HOUSE_200,4502777,209499.75026901925,0.10585469172290694
2043,HIGH_RISE_CONDOMINIUM_30,466945,23149.345506214424,0.07064402962449651
2043,HIGH_RISE_CONDOMINIUM_50,464529,31426.51335465313,0.07042918567002054
2043,LOW_RISE_CONDOMINIUM_30,35348,55441.23239509234,0.09034549000203743
2043,LOW_RISE_CONDOMINIUM_50,35576,85349.05371369977,0.07646020771255822
2043,DETATCHED_HOUSE_120,4588365,166516.27379030557,0.1050533345544073
2043,DETATCHED_HOUSE_200,4593616,228652.77241631862,0.10874555857418655
2044,HIGH_RISE_CONDOMINIUM_30,472350,24396.849833752975,0.07472828705736222
2044,HIGH_RISE_CONDOMINIUM_50,469859,33159.33293309583,0.07274680375175716
2044,LOW_RISE_CONDOMINIUM_30,36329,58274.88120212064,0.10283467240013579
2044,LOW_RISE_CONDOMINIUM_50,36603,89936.11384743308,0.08598493366314369
2044,DETATCHED_HOUSE_120,4679119,181631.18516520874,0.10838653856003173
2044,DETATCHED_HOUSE_200,4685848,248382.42236758693,0.11194862609325638
2045,HIGH_RISE_CONDOMINIUM_30,477468,25677.250315432168,0.08131682015454642
2045,HIGH_RISE_CONDOMINIUM_50,474902,34925.574105438296,0.07953449864746658
2045,LOW_RISE_CONDOMINIUM_30,37339,61496.170311904185,0.10908640480057255
2045,LOW_RISE_CONDOMINIUM_50,37636,96031.72154070555,0.0939813676474606
2045,DETATCHED_HOUSE_120,4771265,198274.36895960724,0.1109223766268821
2045,DETATCHED_HOUSE_200,4779702,269306.2092955719,0.11543524245771523
2046,HIGH_RISE_CONDOMINIUM_30,482681,26994.77585667775,0.0859240828704751
2046,HIGH_RISE_CONDOMINIUM_50,480035,36846.020870041175,0.08378991876218672
2046,LOW_RISE_CONDOMINIUM_30,38368,64794.88607473905,0.11904443075604595
2046,LOW_RISE_CONDOMINIUM_50,38711,102330.41089916817,0.09953236263152301
2046,DETATCHED_HOUSE_120,4864555,216778.754811754,0.11421813711877249
2046,DETATCHED_HOUSE_200,4874354,293228.393605803,0.11910700708956333
2047,HIGH_RISE_CONDOMINIUM_30,488095,28099.024478207546,0.09017549893200685
2047,HIGH_RISE_CONDOMINIUM_50,485244,38227.921285467615,0.08861228868728321
2047,LOW_RISE_CONDOMINIUM_30,39401,68298.53277813652,0.12458298582151793
2047,LOW_RISE_CONDOMINIUM_50,39828,108387.08397515933,0.10418227377231278
2047,DETATCHED_HOUSE_120,4960411,236095.8678729097,0.11720804883488829
2047,DETATCHED_HOUSE_200,4971581,318907.636550167,0.1227255960482148
2048,HIGH_RISE_CONDOMINIUM_30,493360,29004.664010360884,0.09116258105491759
2048,HIGH_RISE_CONDOMINIUM_50,490334,39530.616695085635,0.08782797932586492
2048,LOW_RISE_CONDOMINIUM_30,40425,71042.97650127893,0.12507296769117535
2048,LOW_RISE_CONDOMINIUM_50,40918,114854.57194915811,0.10324394898061665
2048,DETATCHED_HOUSE_120,5055567,256118.719606019,0.12132522889736355
2048,DETATCHED_HOUSE_200,5067152,345386.01856071054,0.1272739999609782
2049,HIGH_RISE_CONDOMINIUM_30,498185,30017.643570698896,0.09406518566563969
2049,HIGH_RISE_CONDOMINIUM_50,495135,40918.13365549411,0.09067492770234167
2049,LOW_RISE_CONDOMINIUM_30,41439,74506.15955459213,0.12321583178726035
2049,LOW_RISE_CONDOMINIUM_50,42030,122216.55333213125,0.10059142675595092
2049,DETATCHED_HOUSE_120,5150339,276177.94739982934,0.12512187060323798
2049,DETATCHED_HOUSE_200,5163730,372663.31417232676,0.13065268221675608
