year,age,men,women
2049,32,1365,1309
2049,33,1378,1299
2049,34,1341,1305
2049,35,1382,1421
2049,36,1460,1404
2049,37,1475,1378
2049,38,1519,1451
2049,39,1772,1574
2049,40,2145,1737
2049,41,1455,1568
2049,42,1682,1605
2049,43,1647,1564
2049,44,1690,1635
2049,45,1590,1714
2049,46,1594,1421
2049,47,1456,1668
2049,48,1688,1495
2049,49,1711,1967
2049,50,1635,1558
2049,51,1534,1711
2049,52,1886,1312
2049,53,1841,1513
2049,54,1805,1496
2049,55,1655,1558
2049,56,1790,1501
2049,57,1578,1639
2049,58,1869,2117
2049,59,2063,2120
2049,60,2104,2055
2049,61,2428,2063
2049,62,1876,1803
2049,63,1913,2004
2049,64,2295,2267
2049,65,2032,2398
2049,66,1954,2542
2049,67,1729,2296
2049,68,1837,2252
2049,69,2006,2260
2049,70,1886,2067
2049,71,1718,2103
2049,72,1863,2145
2049,73,1816,2448
2049,74,1656,2333
2049,75,1814,1915
2049,76,1874,1873
2049,77,1567,1834
2049,78,1506,1891
2049,79,1747,2025
2049,80,1715,2035
2049,81,1510,2231
2049,82,1510,2066
2049,83,1534,2130
2049,84,1323,1720
2049,85,1262,1576
2049,86,1099,1538
2049,87,839,1449
2049,88,630,1159
2049,89,544,996
2049,90,467,827
2049,91,325,621
2049,92,275,484
2049,93,200,399
2049,94,128,270
2049,95,102,229
2049,96,59,169
2049,97,53,144
2049,98,24,84
2049,99,15,48
2049,100,16,94
